1767,,,,,821,Domeinnaambeleid,Websitetest Internet.nl,,,,,,,,,,,E-mailtest Internet.nl,,,,,,,,,565
URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,SecurityTxt,RPKI,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,RPKI,Testdatum,Platformgebruik
http://btiv.datawonen.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-20 23:57:38,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:54:45
http://dfg.datawonen.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:57:38,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:54:45
http://hcib.datawonen.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:57:38,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:54:45
http://kaarten.datawonen.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 23:57:38,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:54:45
http://primos.datawonen.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-20 23:57:38,ja,ja,ja,,ja,,ja,ja,2024-06-13 20:54:45
http://openkat.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DICIO/iRealisatie,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 23:57:38,ja,ja,ja,ja,ja,ja,ja,ja,2024-06-13 20:54:45
http://geodata.nationaalgeoregister.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kadaster,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 23:57:38,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 20:54:45
http://www.toezichtfestival.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),ILT (Inspectie Leefomgeving en Transport),,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 23:57:38,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 20:54:45
http://inspectielandschap.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),ILT (Inspectie Leefomgeving en Transport),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 23:57:38,nee,ja,ja,,nee,ja,nee,ja,2024-06-13 20:54:45
http://investinholland.com,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),,,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 23:57:38,nee,nee,nee,nee,ja,ja,ja,ja,2024-06-13 20:54:45
http://www.perined.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/CZ,,nee,nee,nee,nee,ja,waarschuwing,waarschuwing,waarschuwing,ja,waarschuwing,ja,2024-06-20 23:57:38,nee,ja,nee,,nee,nee,nee,ja,2024-06-13 20:54:45
http://tools.wijzeringeldzaken.nl,Rijksoverheid,FIN (Ministerie van Financiën),,AGT/FM,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 00:16:38,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:04:05
http://onderwijs.eerstekamer.nl,Overheid,EK (Eerste Kamer der Staten-Generaal),,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 00:16:38,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 21:04:05
http://www.prom-select.eu,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",ZIN (Zorginstituut Nederland),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,waarschuwing,2024-06-21 00:16:38,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:04:05
http://energiecijfers.databank.nl,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),,,,nee,nee,ja,nee,,,,,,ja,2024-06-21 00:33:59,nee,ja,ja,,nee,ja,nee,ja,2024-06-13 21:21:25
http://www.invest-nl.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),Invest-NL,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,info,ja,2024-06-21 00:33:59,nee,ja,ja,,nee,ja,nee,ja,2024-06-13 21:21:25
http://www.drrteam-dsswater.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 00:33:59,nee,ja,nee,nee,nee,nee,nee,ja,2024-06-13 21:21:25
http://www.partnersvoorwater.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),,,,nee,ja,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,info,ja,2024-06-21 00:33:59,nee,ja,nee,,nee,nee,nee,ja,2024-06-13 21:21:25
http://sdg.pleio.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,info,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 00:33:59,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 21:21:25,Stichting Pleio
http://www.wachtrijbooster.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,nee,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 00:33:59,nee,ja,ja,,nee,ja,nee,ja,2024-06-13 21:21:25
http://beeldbank.staatsbosbeheer.nl,Overheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",Staatsbosbeheer,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,waarschuwing,2024-06-21 00:33:59,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 21:21:25
http://rental.buitenlevenvakanties.nl,Overheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",Staatsbosbeheer,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 00:33:59,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:21:25
http://www.webtooliso20400.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMI,,nee,nee,nee,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 00:33:59,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 21:21:25
http://www.stookwijzer.nu,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMI,,nee,nee,nee,nee,nee,,,,,,ja,2024-06-21 00:33:59,nee,nee,nee,,nee,nee,nee,ja,2024-06-13 21:21:25
http://www.politiecn.com,Overheid,JenV (Ministerie van Justitie en Veiligheid),Politie,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 00:33:59,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 21:21:25
http://www.ukb.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",KB (Koninklijke Bibliotheek),,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 00:33:59,nee,nee,nee,,nee,nee,nee,ja,2024-06-13 21:21:25
http://www.leerwerkloket.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),UWV (Uitvoeringsinstituut Werknemersverzekeringen),,,,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,info,waarschuwing,waarschuwing,2024-06-21 00:49:19,nee,ja,ja,,nee,nee,nee,waarschuwing,2024-06-13 21:27:25
http://www.monitorlandschap.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-21 00:49:19,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 21:27:25
http://www.isdatechtzo.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",KB (Koninklijke Bibliotheek),,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,waarschuwing,ja,2024-06-21 00:49:19,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 21:27:25
http://www.metamorfoze.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",KB (Koninklijke Bibliotheek),,,,nee,nee,nee,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 01:09:19,nee,ja,nee,,nee,nee,nee,ja,2024-06-13 21:45:13
http://nieuwjaarstoost.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 01:09:19,nee,nee,ja,ja,nee,ja,ja,ja,2024-06-13 21:45:13
http://www.npkd.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),Justid (Justitiële Informatiedienst),,,ja,nee,nee,ja,nee,waarschuwing,ja,waarschuwing,ja,waarschuwing,ja,2024-06-21 01:09:19,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 21:45:13
http://www.zorgaanbiedersportaal.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-21 01:09:19,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:45:13
http://asbestovertredingen.nlarbeidsinspectie.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),NLA (Nederlandse Arbeidsinspectie),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-21 01:09:19,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 21:45:13
http://kennisbankterrorisme.nctv.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),NCTV (Nationaal Coördinator Terrorismebestrijding en Veiligheid),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 01:09:19,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 21:45:13
http://werkenbijhetcjib.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),CJIB (Centraal Justitieel Incassobureau),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-21 01:32:40,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:43:52
http://syswov.datawonen.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-21 01:32:40,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:43:52
http://database.functiemix.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",,,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 01:32:40,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:43:52
http://mogin.ndw.nu,Overheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),NDW (Nationaal Dataportaal Wegverkeer),,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-21 01:32:40,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:43:52
http://nt.ndw.nu,Overheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),NDW (Nationaal Dataportaal Wegverkeer),,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 01:32:40,ja,ja,ja,,ja,,ja,ja,2024-06-13 21:43:52
http://organisaties.overheid.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 01:32:40,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 21:43:52
http://nladag.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),NLA (Nederlandse Arbeidsinspectie),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-21 02:02:41,nee,nee,ja,nee,ja,ja,ja,ja,2024-06-13 22:13:33
http://app.digid.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,DigiD,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,2024-06-21 02:02:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:13:33
http://login.digid.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,DigiD,,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,ja,2024-06-21 02:02:41,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:13:33
http://matroos.rws.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,ja,ja,2024-06-21 02:27:21,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:18:33
http://app.dagvandeforensischezorg.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),DJI (Dienst Justitiële Inrichtingen),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 02:47:42,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:30:53
http://skc-oc.org,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),SKC (Strategisch Kenniscentrum Georganiseerde Ondermijnende Criminaliteit),DGRR/SKC-OC,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 02:47:42,nee,nee,ja,nee,ja,ja,nee,ja,2024-06-13 22:30:53
http://jscu.summerschool.sh,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),AIVD (Algemene Inlichtingen- en Veiligheidsdienst),,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 02:47:42,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:30:53
http://www.globalentry-rtp.nl,Rijksoverheid,DEF (Ministerie van Defensie),KMar (Koninklijke Marechaussee),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-21 02:47:42,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:30:53,StandaardPlatform CloudServices (BZK/Logius)
http://linkeddata.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-21 02:47:42,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:30:53
http://validatie.justid.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),Justid (Justitiële Informatiedienst),,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-21 03:04:42,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:44:14
http://put-kpi-dashboard.ndw.nu,Overheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),NDW (Nationaal Dataportaal Wegverkeer),,,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-21 03:04:42,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:44:14
http://keten.sophie.oidji.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),DJI (Dienst Justitiële Inrichtingen),Opleidingsinstituut DJI,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-21 03:04:42,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:56:54
http://www.2ekmr.nl,Overheid,TK (Tweede Kamer der Staten-Generaal),,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-21 04:13:09,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:56:54
http://ontdek.tweedekamer.nl,Overheid,TK (Tweede Kamer der Staten-Generaal),,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 04:13:09,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:56:54
http://werkenbij.tweedekamer.nl,Overheid,TK (Tweede Kamer der Staten-Generaal),,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 04:13:09,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:56:54
http://www.mijndigitalezaak.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),KVK (Kamer van Koophandel),,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:13:09,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:56:54
http://moordzaak.om.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),OM (Openbaar Ministerie),,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:13:09,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:56:54
http://murder-case.om.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),OM (Openbaar Ministerie),,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:13:09,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 22:56:54
http://jaarverslag.raadvanstate.nl,Overheid,RvS (Raad van State),,,,,nee,nee,ja,nee,waarschuwing,,,info,waarschuwing,ja,2024-06-21 04:13:09,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:56:54
http://www.cdho.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",CDHO (Commissie Doelmatigheid Hoger Onderwijs),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 04:13:09,nee,nee,nee,nee,nee,nee,ja,ja,2024-06-13 22:56:54
http://www.cimlk.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-21 04:13:09,ja,ja,ja,,ja,,ja,ja,2024-06-13 22:56:54
http://www.rdosecurity.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DICIO/iRealisatie,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-21 04:51:30,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:08:54
http://adaguc.knmi.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,nee,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://climate4impact.eu,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,nee,nee,ja,ja,ja,ja,ja,2024-06-13 23:08:54
http://climexp.knmi.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,nee,nee,,ja,nee,nee,ja,2024-06-13 23:08:54
http://dataplatform.knmi.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 04:51:30,nee,ja,ja,,nee,ja,nee,ja,2024-06-13 23:08:54
http://egvap.knmi.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,nee,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://msgcpp.knmi.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,nee,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://scatterometer.knmi.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,nee,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://www.ecad.eu,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,nee,nee,,nee,nee,nee,ja,2024-06-13 23:08:54
http://www.flysafe-birdtam.eu,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,ja,nee,,nee,nee,nee,ja,2024-06-13 23:08:54
http://www.sciamachy.org,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),KNMI (Koninklijk Nederlands Meteorologisch Instituut),,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,nee,ja,nee,,nee,nee,nee,ja,2024-06-13 23:08:54
http://begrippenlijst.datawonen.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 04:51:30,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:08:54
http://toezichtdocumenten.igj.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",IGJ (Inspectie Gezondheidszorg en Jeugd),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,ja,waarschuwing,ja,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://gemeenten.svb.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),SVB (Sociale Verzekeringsbank),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-21 04:51:30,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 23:08:54
http://documentenapplicatie.igj.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",IGJ (Inspectie Gezondheidszorg en Jeugd),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,ja,waarschuwing,ja,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://www.rijksapplicaties.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-21 04:51:30,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:08:54
http://oinregister.logius.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,ja,nee,nee,ja,nee,waarschuwing,,,,waarschuwing,ja,2024-06-21 04:51:30,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:08:54
http://www.kreekraksluizen.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-21 04:51:30,ja,ja,ja,,ja,,ja,ja,2024-06-13 23:08:54
http://ccbr.rechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://hgr.rechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://insolventies.rechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://loket.rechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,ja,ja,waarschuwing,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://mijn.rechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,waarschuwing,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
http://namenlijst.rechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-21 04:51:30,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 23:08:54
